"","origincityLabel","origincountry","originlat","originlong","originpopulation","sistercityLabel","destinationlat","destinationlong","destinationpopulation","destination_countryLabel","dist","eu","samecountry","typecountry"
"1620","Rosenau","France",47.637222222222,7.5358333333333,2261,"Savigneux",45.606944444444,4.0830555555556,3411,"France",347,"EU","same","same"
"1621","Pimbo","France",43.575833333333,-0.37777777777778,202,"Saint-Louis",47.585277777778,7.565,19907,"France",761,"EU","same","same"
"1622","Grand-Bourg","France",15.883333333333,-61.316111111111,5376,"Bagneux",48.797777777778,2.3125,38520,"France",6764,"EU","same","same"
"1623","Saintes-Maries-de-la-Mer","France",43.451666666667,4.4280555555556,2593,"Sainte-Marie",14.781388888889,-60.993611111111,17188,"France",6909,"EU","same","same"
"1624","Peyrehorade","France",43.545,-1.1,3612,"Saint-Louis",47.585277777778,7.565,19907,"France",810,"EU","same","same"
"1625","Peyrehorade","France",43.545,-1.1,3612,"Bourgfelden",47.5751,7.55125,NA,"France",808,"EU","same","same"
"1626","Moissac","France",44.104722222222,1.0852777777778,12564,"Thomery",48.408333333333,2.7861111111111,3468,"France",496,"EU","same","same"
"1627","Bagnolet","France",48.866944444444,2.4169444444444,35984,"Le Robert",14.6775,-60.939166666667,23296,"France",6845,"EU","same","same"
"1628","Montévrain","France",48.875277777778,2.7455555555556,9625,"Vernoux-en-Vivarais",44.895833333333,4.6452777777778,1916,"France",465,"EU","same","same"
"1629","Bagneux","France",48.797777777778,2.3125,38520,"Grand-Bourg",15.883333333333,-61.316111111111,5376,"France",6764,"EU","same","same"
"1630","Figeac","France",44.608611111111,2.0316666666667,9826,"Saint-Loubès",44.917222222222,-0.42805555555556,8467,"France",197,"EU","same","same"
"1631","Vernoux-en-Vivarais","France",44.895833333333,4.6452777777778,1916,"Montévrain",48.875277777778,2.7455555555556,9625,"France",465,"EU","same","same"
"1632","Allemans-du-Dropt","France",44.626944444444,0.28944444444444,502,"Dietwiller",47.691388888889,7.4013888888889,1423,"France",645,"EU","same","same"
"1633","Saint-Anthème","France",45.527777777778,3.9172222222222,719,"Chartres-de-Bretagne",48.039444444444,-1.7038888888889,7395,"France",511,"EU","same","same"
"1634","Trégueux","France",48.490555555556,-2.7380555555556,8172,"Lavelanet",42.932777777778,1.8486111111111,6312,"France",713,"EU","same","same"
"1635","Bazeilles","France",49.677222222222,4.9763888888889,NA,"Fréjus",43.433055555556,6.7355555555556,53039,"France",707,"EU","same","same"
"1636","Savigneux","France",45.606944444444,4.0830555555556,3411,"Rosenau",47.637222222222,7.5358333333333,2261,"France",347,"EU","same","same"
"1637","Chartres-de-Bretagne","France",48.039444444444,-1.7038888888889,7395,"Saint-Anthème",45.527777777778,3.9172222222222,719,"France",511,"EU","same","same"
"1638","Poitiers","France",46.581111111111,0.33527777777778,87427,"Coimbra",40.201272222222,-8.4077388888889,143396,"Portugal",1000,"EU","different","EU"
"1639","Quintin","France",48.403611111111,-2.9094444444444,2822,"Perros-Guirec",48.813333333333,-3.4433333333333,7312,"France",60,"EU","same","same"
"1640","Le Robert","France",14.6775,-60.939166666667,23296,"Bagnolet",48.866944444444,2.4169444444444,35984,"France",6845,"EU","same","same"
"1641","Bourgfelden","France",47.5751,7.55125,NA,"Peyrehorade",43.545,-1.1,3612,"France",808,"EU","same","same"
"1642","Houilles","France",48.925555555556,2.1883333333333,32287,"Schœlcher",14.616111111111,-61.101388888889,19922,"France",6847,"EU","same","same"
"1643","Lavelanet","France",42.932777777778,1.8486111111111,6312,"Trégueux",48.490555555556,-2.7380555555556,8172,"France",713,"EU","same","same"
"1644","Ennery","France",49.226111111111,6.2166666666667,1938,"Ennery",49.074444444444,2.1061111111111,2377,"France",299,"EU","same","same"
"1645","Saint-Laurent-du-Maroni","France",5.5038888888889,-54.028888888889,41515,"Saint-Laurent-du-Var",43.673333333333,7.19,28891,"France",7296,"EU","same","same"
"1646","Vierzon","France",47.221944444444,2.0683333333333,27113,"Wittelsheim",47.805277777778,7.2375,10562,"France",394,"EU","same","same"
"1647","Carnac","France",47.584722222222,-3.0777777777778,4183,"La Clusaz",45.904166666667,6.4230555555556,1792,"France",747,"EU","same","same"
"1648","Chamonix-Mont-Blanc","France",45.922222222222,6.8688888888889,8897,"Cilaos",-21.135277777778,55.471111111111,5386,"France",8919,"EU","same","same"
"1649","Saint-Louis","France",47.585277777778,7.565,19907,"Pimbo",43.575833333333,-0.37777777777778,202,"France",761,"EU","same","same"
"1650","Thann","France",47.806666666667,7.1044444444444,7933,"Tonneins",44.389722222222,0.30833333333333,8914,"France",647,"EU","same","same"
"1651","Eguisheim","France",48.043055555556,7.3058333333333,1743,"Hautvillers",49.084166666667,3.9436111111111,765,"France",273,"EU","same","same"
"1652","Puteaux","France",48.884166666667,2.2380555555556,43891,"Braga",41.533333333333,-8.4166666666667,NA,"Portugal",1166,"EU","different","EU"
"1653","Lectoure","France",43.934444444444,0.62111111111111,3730,"Saint-Louis",47.585277777778,7.565,19907,"France",674,"EU","same","same"
"1654","Xanrey","France",48.750833333333,6.5822222222222,116,"Voussac",46.327777777778,3.0622222222222,463,"France",377,"EU","same","same"
"1655","Saint-Louis","France",47.585277777778,7.565,19907,"Peyrehorade",43.545,-1.1,3612,"France",810,"EU","same","same"
"1656","Nœux-les-Mines","France",50.479722222222,2.6647222222222,12424,"La Clusaz",45.904166666667,6.4230555555556,1792,"France",580,"EU","same","same"
"1657","Domfront","France",48.590277777778,-0.64027777777778,3687,"Seia Municipality",40.416666666667,-7.7,NA,"Portugal",1066,"EU","different","EU"
"1658","Bazeilles","France",49.677222222222,4.9763888888889,2041,"Fréjus",43.433055555556,6.7355555555556,53039,"France",707,"EU","same","same"
"1659","Villemomble","France",48.890277777778,2.5111111111111,29165,"Portimão",37.133333333333,-8.5333333333333,NA,"Portugal",1582,"EU","different","EU"
"1660","Chagny","France",46.910555555556,4.7533333333333,5669,"Vila Nova de Cerveira",41.94,-8.7444444444444,NA,"Portugal",1204,"EU","different","EU"
"1661","Tourcoing","France",50.7225,3.1602777777778,93974,"Guimarães",41.445,-8.2908333333333,158124,"Portugal",1355,"EU","different","EU"
"1662","Contrexéville","France",48.184444444444,5.8955555555556,3336,"Mealhada",40.383333333333,-8.45,NA,"Portugal",1430,"EU","different","EU"
"1663","Gond-Pontouvre","France",45.669166666667,0.16611111111111,5883,"Boticas Municipality",41.6833,-7.66667,NA,"Portugal",770,"EU","different","EU"
"1664","Villetaneuse","France",48.964444444444,2.3441666666667,12451,"Vila Nova de Foz Côa Municipality",41.083333333333,-7.1333333333333,NA,"Portugal",1148,"EU","different","EU"
"1665","Granville","France",48.838055555556,-1.5869444444444,13104,"Sesimbra Municipality",38.433333333333,-9.1,NA,"Portugal",1304,"EU","different","EU"
"1666","Fondettes","France",47.404166666667,0.59888888888889,10193,"Constância Municipality",39.483333333333,-8.3333333333333,NA,"Portugal",1137,"EU","different","EU"
"1667","Le Puy-en-Velay","France",45.043333333333,3.885,18619,"Mangualde",40.5887,-7.72933,NA,"Portugal",1070,"EU","different","EU"
"1668","Morlaàs","France",43.344444444444,-0.2625,4142,"Manteigas Municipality",40.4,-7.5333333333333,NA,"Portugal",685,"EU","different","EU"
"1669","La Garenne-Colombes","France",48.905,2.2436111111111,28498,"Valpaços Municipality",41.6,-7.3166666666667,NA,"Portugal",1103,"EU","different","EU"
"1670","Dijon","France",47.323055555556,5.0419444444444,153003,"Guimarães",41.445,-8.2908333333333,158124,"Portugal",1242,"EU","different","EU"
"1671","Achères","France",48.962222222222,2.0686111111111,19985,"Amarante Municipality",41.26666667,-8.08333333,NA,"Portugal",1166,"EU","different","EU"
"1672","Corbeil-Essonnes","France",48.610277777778,2.4747222222222,47632,"Belinho",41.590555555556,-8.7847222222222,NA,"Portugal",1177,"EU","different","EU"
"1673","Bayonne","France",43.4925,-1.4763888888889,47492,"Faro",37.016666666667,-7.9333333333333,NA,"Portugal",904,"EU","different","EU"
"1674","Erstein","France",48.421944444444,7.6611111111111,10916,"São João de Loure",40.634722222222,-8.5377777777778,NA,"Portugal",1544,"EU","different","EU"
"1675","Marmande","France",44.5,0.16527777777778,18028,"Peso da Régua Municipality",41.166666666667,-7.7833333333333,NA,"Portugal",746,"EU","different","EU"
"1676","Beauvais","France",49.434166666667,2.0875,55252,"Setúbal",38.524305555556,-8.8926111111111,NA,"Portugal",1494,"EU","different","EU"
"1677","Gien","France",47.698055555556,2.625,14624,"Redondo Municipality",38.633333333333,-7.5333333333333,NA,"Portugal",1299,"EU","different","EU"
"1678","La Rochelle","France",46.159444444444,-1.1513888888889,74344,"Santiago de Figueiró",41.303333333333,-8.1475,NA,"Portugal",779,"EU","different","EU"
"1679","Bondy","France",48.902777777778,2.4836111111111,52865,"Alcácer do Sal",38.35,-8.4833333333333,NA,"Portugal",1465,"EU","different","EU"
"1680","Azay-le-Rideau","France",47.261388888889,0.46611111111111,3414,"Nisa Municipality",39.516666666667,-7.65,NA,"Portugal",1081,"EU","different","EU"
"1681","Sartrouville","France",48.945277777778,2.17,51599,"Paços de Ferreira",41.283333333333,-8.3833333333333,NA,"Portugal",1186,"EU","different","EU"
"1682","Parthenay","France",46.648611111111,-0.24694444444444,10204,"Abrantes Municipality",39.464444444444,-8.1978194444444,NA,"Portugal",1026,"EU","different","EU"
"1683","Lamballe","France",48.468611111111,-2.5177777777778,12217,"Oliveira do Bairro Municipality",40.516666666667,-8.5,NA,"Portugal",1003,"EU","different","EU"
"1684","Achères","France",48.962222222222,2.0686111111111,19985,"Amarante Municipality",41.266666666667,-8.0666666666667,NA,"Portugal",1166,"EU","different","EU"
"1685","Vincennes","France",48.847777777778,2.4391666666667,49695,"Tomar",39.6,-8.4166666666667,NA,"Portugal",1341,"EU","different","EU"
"1686","Millau","France",44.097777777778,3.0777777777778,22205,"Mealhada",40.383333333333,-8.45,NA,"Portugal",1034,"EU","different","EU"
"1687","Hem","France",50.655277777778,3.1877777777778,18721,"Aljustrel Municipality",37.916666666667,-8.1666666666667,NA,"Portugal",1676,"EU","different","EU"
"1688","Dammarie-lès-Lys","France",48.515277777778,2.6344444444444,21094,"Arcos de Valdevez",41.85,-8.4166666666667,NA,"Portugal",1138,"EU","different","EU"
"1689","Les Clayes-sous-Bois","France",48.820555555556,1.9836111111111,17735,"Ponte da Barca Municipality",41.8,-8.4166666666667,NA,"Portugal",1125,"EU","different","EU"
"1690","Aubergenville","France",48.958333333333,1.855,11576,"Alcobaça, Portugal",39.55,-8.975,55597,"Portugal",1353,"EU","different","EU"
"1691","Fontainebleau","France",48.408888888889,2.7016666666667,14839,"Sintra Municipality",38.8355,-9.36061,NA,"Portugal",1437,"EU","different","EU"
"1692","Saint-Maur-des-Fossés","France",48.8025,2.4855555555556,74133,"Leiria",39.743055555556,-8.8069444444444,14939,"Portugal",1347,"EU","different","EU"
"1693","Brive-la-Gaillarde","France",45.158888888889,1.5330555555556,46794,"Guimarães",41.445,-8.2908333333333,158124,"Portugal",895,"EU","different","EU"
"1694","Houilles","France",48.925555555556,2.1883333333333,32287,"Celorico de Basto",41.383333333333,-8,NA,"Portugal",1156,"EU","different","EU"
"1695","Vandœuvre-lès-Nancy","France",48.656111111111,6.1675,29836,"Ponte de Lima",41.683333333333,-8.8333333333333,NA,"Portugal",1405,"EU","different","EU"
"1696","Roubaix","France",50.69,3.1816666666667,95866,"Covilhã",40.283333333333,-7.5166666666667,NA,"Portugal",1422,"EU","different","EU"
"1697","Bourges","France",47.083611111111,2.3955555555556,67189,"Aveiro",40.638888888889,-8.6552777777778,73559,"Portugal",1138,"EU","different","EU"
"1698","Lavelanet","France",42.932777777778,1.8486111111111,6312,"Melgaço Municipality",42.116666666667,-8.2666666666667,NA,"Portugal",833,"EU","different","EU"
"1699","Seichamps","France",48.715833333333,6.2661111111111,4855,"Paredes",41.2,-8.3333333333333,NA,"Portugal",1417,"EU","different","EU"
"1700","Mâcon","France",46.306666666667,4.8319444444444,33350,"Santo Tirso Municipality",41.35,-8.4833333333333,NA,"Portugal",1200,"EU","different","EU"
"1701","Lesparre-Médoc","France",45.306944444444,-0.93777777777778,5588,"Olhão Municipality",37.027777777778,-7.8388888888889,NA,"Portugal",1086,"EU","different","EU"
"1702","Guérande","France",47.328055555556,-2.4291666666667,15858,"Castro Marim Municipality",37.216666666667,-7.45,NA,"Portugal",1197,"EU","different","EU"
"1703","Champigny-sur-Marne","France",48.817222222222,2.5155555555556,75961,"Alpiarça",39.266666666667,-8.5833333333333,6000,"Portugal",1381,"EU","different","EU"
"1704","Arcachon","France",44.658611111111,-1.1688888888889,10476,"Aveiro",40.638888888889,-8.6552777777778,73559,"Portugal",758,"EU","different","EU"
"1705","Plaisir","France",48.817777777778,1.9463888888889,31753,"Moita",38.65,-8.9833333333333,NA,"Portugal",1428,"EU","different","EU"
"1706","Joué-lès-Tours","France",47.350555555556,0.66166666666667,37703,"Santa Maria da Feira Municipality",40.933333333333,-8.5333333333333,NA,"Portugal",1022,"EU","different","EU"
"1707","Pont-Sainte-Maxence","France",49.301111111111,2.6036111111111,12637,"Felgueiras Municipality",41.366666666667,-8.1833333333333,NA,"Portugal",1218,"EU","different","EU"
"1708","Ormesson-sur-Marne","France",48.785833333333,2.5383333333333,10016,"Penela Municipality",40.033333333333,-8.3833333333333,NA,"Portugal",1301,"EU","different","EU"
"1709","La Riche","France",47.389166666667,0.66055555555556,10276,"Estarreja Municipality",40.75,-8.5666666666667,NA,"Portugal",1042,"EU","different","EU"
"1710","Roubaix","France",50.69,3.1816666666667,95866,"Covilhã",40.28333333,-7.5,NA,"Portugal",1422,"EU","different","EU"
"1711","Mantes-la-Jolie","France",48.990555555556,1.7166666666667,45052,"Maia",41.233333333333,-8.6166666666667,120111,"Portugal",1182,"EU","different","EU"
"1712","Orsay","France",48.698055555556,2.1875,16153,"Vila Nova de Paiva",40.85,-7.7333333333333,NA,"Portugal",1171,"EU","different","EU"
"1713","Villecresnes","France",48.721388888889,2.5341666666667,9674,"Anadia",40.433333333333,-8.4333333333333,NA,"Portugal",1264,"EU","different","EU"
"1714","Biarritz","France",43.480555555556,-1.5572222222222,24993,"Cascais",38.696944444444,-9.4205555555556,NA,"Portugal",846,"EU","different","EU"
"1715","Le Cannet","France",43.576111111111,7.0186111111111,43187,"Vila do Conde",41.35,-8.75,NA,"Portugal",1315,"EU","different","EU"
"1716","La Réole","France",44.581066666667,-0.041219444444444,4092,"Oliveira do Douro, Vila Nova de Gaia",41.132777777778,-8.5875,NA,"Portugal",795,"EU","different","EU"
"1717","Mende","France",44.518333333333,3.5005555555556,11679,"Vila Real",41.283333333333,-7.8,NA,"Portugal",987,"EU","different","EU"
"1718","Prades","France",42.617222222222,2.4219444444444,5835,"Lousã Municipality",40.116666666667,-8.25,NA,"Portugal",932,"EU","different","EU"
"1719","Le Plessis-Trévise","France",48.811111111111,2.5716666666667,19157,"Ourém Municipality",39.65,-8.5833333333333,NA,"Portugal",1349,"EU","different","EU"
"1720","Lillebonne","France",49.520833333333,0.5375,8972,"Torres Vedras",39.083333333333,-9.2666666666667,NA,"Portugal",1396,"EU","different","EU"
"1721","Clamart","France",48.800833333333,2.2619444444444,52203,"Penamacor Municipality",40.166666666667,-7.1666666666667,NA,"Portugal",1215,"EU","different","EU"
"1722","Villejuif","France",48.793888888889,2.3611111111111,57184,"Vila Franca de Xira",38.95,-8.9833333333333,NA,"Portugal",1420,"EU","different","EU"
"1723","Pithiviers","France",48.171944444444,2.2519444444444,9039,"Ovar",40.866666666667,-8.6333333333333,NA,"Portugal",1183,"EU","different","EU"
"1724","Clichy","France",48.903611111111,2.3055555555556,59255,"Santo Tirso Municipality",41.35,-8.4833333333333,NA,"Portugal",1190,"EU","different","EU"
"1725","Neuves-Maisons","France",48.616111111111,6.1036111111111,7052,"Póvoa de Lanhoso",41.566666666667,-8.2666666666667,NA,"Portugal",1370,"EU","different","EU"
"1726","Douchy-les-Mines","France",50.301388888889,3.3933333333333,10964,"Vila Nova de Poiares",40.216666666667,-8.25,NA,"Portugal",1441,"EU","different","EU"
"1727","Fréhel","France",48.628055555556,-2.3661111111111,1585,"Mafra",38.933333333333,-9.3333333333333,NA,"Portugal",1213,"EU","different","EU"
"1728","Alfortville","France",48.7975,2.4241666666667,44818,"Cantanhede Municipality",40.35,-8.5833333333333,NA,"Portugal",1279,"EU","different","EU"
"1729","Contrexéville","France",48.184444444444,5.8955555555556,3336,"Luso",40.383333333333,-8.3666666666667,NA,"Portugal",1425,"EU","different","EU"
"1730","Gond-Pontouvre","France",45.669166666667,0.16611111111111,5883,"Boticas Municipality",41.683333333333,-7.6666666666667,NA,"Portugal",770,"EU","different","EU"
"1731","Les Pavillons-sous-Bois","France",48.905833333333,2.5105555555556,22680,"Bragança",41.8,-6.75,NA,"Portugal",1070,"EU","different","EU"
"1732","Chartres","France",48.446666666667,1.4883333333333,38840,"Évora",38.5725,-7.9072222222222,56596,"Portugal",1332,"EU","different","EU"
"1733","Tulle","France",45.265833333333,1.7722222222222,14323,"Lousada",41.283333333333,-8.2833333333333,47130,"Portugal",926,"EU","different","EU"
"1734","Riom","France",45.893611111111,3.1125,18675,"Viana do Castelo",41.7,-8.8333333333333,91238,"Portugal",1065,"EU","different","EU"
